'JobNumber','TransxType','TransxDescription','OperationSeq','ItemNumber','Location','BinNumber','SerialLotNo','StockingQuantity','StockingUOM','UnitCost','QtyRemain','DocumentNo','PurchaseDate','PONumber','VendorID','EmployeeNo','AppliedDate','AppliedTime','EventID','EventSeq','LayerType','JobFullClosed?','AllocUniqueID','CreateUser','CreateDate','CreateTime','DocReference','ShiftCode','FullCloseApplyDate','TransxUOM','TransxQty','TransxQtyConvMultiplier','CAParentEventID','JobUnitCost'
'S/R10119','PM','Pull Material',20035,'.027743','W1','A7H1','',2.00000,'EA',24.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083090,1,'0',False,757348,'PAULS',07/10/2019,09:34:45,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20035,'.032367','W1','A3H4','',2.00000,'EA',3.42000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083092,1,'0',False,757349,'PAULS',07/10/2019,09:34:45,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20035,'.064660','W1','A4G5','',2.00000,'EA',24.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083094,1,'0',False,757351,'PAULS',07/10/2019,09:34:45,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20035,'.027293','W1','A3E3','',2.00000,'EA',12.75000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083096,1,'0',False,757352,'PAULS',07/10/2019,09:34:45,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.097251','W1','A1B3','',2.00000,'EA',9.05000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083098,1,'0',False,757355,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.102616','W1','E1A','',2.00000,'EA',203.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083100,1,'0',False,758128,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.097250','W1','E1A','',2.00000,'EA',251.08000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083102,1,'0',False,760389,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.062982','W1','E2A','',2.00000,'EA',143.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083104,1,'0',False,757356,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.021614','W1','A7H4','',2.00000,'EA',20.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083106,1,'0',False,757357,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.021616','W1','A7H2','',2.00000,'EA',21.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083108,1,'0',False,757358,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.021618','W1','A7H3','',2.00000,'EA',18.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083110,1,'0',False,757359,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.023035','W1','A4A3','',4.00000,'EA',0.33000000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083112,1,'0',False,757360,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20040,'.013560','W1','A4A2','',4.00000,'EA',0.13000000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/09/2019,00:00:00,1083114,1,'0',False,757361,'PAULS',07/10/2019,09:34:47,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',00502,'.091024','W1','A2C1','',1.00000,'EA',85.80000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/10/2019,00:00:00,1083132,1,'0',False,757229,'PAULS',07/10/2019,09:34:54,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',00502,'.091024','W1','A2C1','',1.00000,'EA',61.20000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/10/2019,00:00:00,1083132,2,'0',False,757229,'PAULS',07/10/2019,09:34:54,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',00502,'.091024','W1','A2C1','',6.00000,'EA',85.80000000,6.00000,'S/R10119',00/00/0000,'','','KM01',07/10/2019,00:00:00,1083132,3,'0',False,757229,'PAULS',07/10/2019,09:34:54,'','',00/00/0000,'EA',6.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',00502,'.047787','W1','A3G1','',1.00000,'EA',90.53000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/10/2019,00:00:00,1083134,1,'0',False,757230,'PAULS',07/10/2019,09:34:54,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',00502,'.048642','W1','A3G3','',4.00000,'EA',70.95000000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/10/2019,00:00:00,1083136,1,'0',False,757232,'PAULS',07/10/2019,09:34:54,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.093619','W1','','',2.00000,'EA',61.59000000,2.00000,'S/R10119',00/00/0000,'','','PC01',07/11/2019,00:00:00,1083214,1,'0',False,765079,'PAT',07/11/2019,08:53:13,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.063787','W1','N1B','',1.00000,'EA',703.16000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083224,1,'0',False,757362,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.065020','W1','D-E RACK','',1.00000,'EA',2325.16000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083226,1,'0',False,757363,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.065966','W1','L2A','',1.00000,'EA',33.52000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083228,1,'0',False,757364,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.099572','W1','A5D4','',1.00000,'EA',93.56000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083230,1,'0',False,757365,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.064752','W1','B5A','',1.00000,'EA',279.16000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083232,1,'0',False,757366,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.064752','W1','B5A','',1.00000,'EA',279.16000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083232,2,'0',False,757366,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.063404','W1','A7F4','',2.00000,'EA',112.42000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083234,1,'0',False,757367,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.062407','W1','Q1A','',2.00000,'EA',19.91000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083236,1,'0',False,757368,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.533400','W1','A5F1','',2.00000,'EA',8.89000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083238,1,'0',False,757369,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.066047','W1','A8 TOP','',4.00000,'EA',7.79000000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083240,1,'0',False,757370,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.066048','W1','A7 TOP','',2.00000,'EA',14.32000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083242,1,'0',False,757371,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20045,'.066048','W1','A7 TOP','',2.00000,'EA',14.32000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083242,2,'0',False,757371,'PAULS',07/11/2019,10:12:58,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20060,'.063897','W1','F FLOOR','',4.00000,'EA',17.54500000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083244,1,'0',False,757372,'PAULS',07/11/2019,10:13:04,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20060,'.053984','W1','E5A','',4.00000,'EA',5.09500000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083246,1,'0',False,757373,'PAULS',07/11/2019,10:13:04,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.063594','W1','A2H5','',1.00000,'EA',38.64000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083248,1,'0',False,758091,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.027951','W1','A2E3','',2.00000,'EA',3.91000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083250,1,'0',False,758092,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.031307','W1','A3B4','',1.00000,'EA',7.75000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083252,1,'0',False,758093,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.067882','W1','B4C','',1.00000,'EA',16.74000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083254,1,'0',False,758094,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.061468','W1','A3B2','',1.00000,'EA',15.35000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083256,1,'0',False,758095,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.102512','W1','F2B','',1.00000,'EA',140.00000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083258,1,'0',False,758096,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.102507','W1','E1B','',2.00000,'EA',298.00000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083260,1,'0',False,758097,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.093539','W1','Q1A','',2.00000,'EA',14.60000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083262,1,'0',False,758098,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.093535','W1','P2B','',4.00000,'EA',20.81000000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083264,1,'0',False,758100,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.093537','W1','M2C','',2.00000,'EA',68.97000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083266,1,'0',False,758141,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.095643','W1','M1B','',2.00000,'EA',10.83000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083268,1,'0',False,758101,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.102511','W1','F2B','',1.00000,'EA',140.00000000,1.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083270,1,'0',False,758102,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.102519','W1','A8F2','',4.00000,'EA',1.21000000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083272,1,'0',False,758103,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.103348','W1','R2C','',4.00000,'EA',10.19400000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083274,1,'0',False,758104,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',20065,'.103742','W1','U6E','',2.00000,'EA',5.18000000,2.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083276,1,'0',False,758105,'PAULS',07/11/2019,10:13:11,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',00775,'.063797','W1','R1A','',4.00000,'EA',20.85000000,4.00000,'S/R10119',00/00/0000,'','','KM01',07/11/2019,00:00:00,1083278,1,'0',False,757253,'PAULS',07/11/2019,10:13:25,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40025,'.096457','W1','','',32.00000,'GAL',12.37000000,32.00000,'S/R10119',00/00/0000,'','','KM01',07/12/2019,00:00:00,1083309,1,'0',False,757450,'PAULS',07/12/2019,07:21:39,'','',00/00/0000,'GAL',32.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',00502,'.026973','W1','','',3.00000,'EA',73.93000000,3.00000,'S/R10119',00/00/0000,'','','KM01',07/12/2019,00:00:00,1083393,1,'0',False,757231,'PAULS',07/12/2019,12:00:16,'','',00/00/0000,'EA',3.00000,1.00000,0,0.00000
'S/R10119','CA','Cost Adjustment',00502,'.026973','W1','','',0.00000,'EA',0.00000000,0.00000,'S/R10119',00/00/0000,'','','KM01',07/12/2019,15:57:00,1083399,1,'0',False,757231,'BROOKE',07/12/2019,15:57:00,'Adjustment to Event ID 1083393','',00/00/0000,'EA',0.00000,1.00000,1083393,0.00000
'S/R10119','CA','Cost Adjustment',00502,'.091024','W1','A2C1','',0.00000,'EA',75.24000000,0.00000,'S/R10119',00/00/0000,'','','KM01',07/10/2019,08:22:10,1083537,1,'0',False,757229,'BROOKE',07/16/2019,08:22:10,'Adjustment to Event ID 1083132','',00/00/0000,'EA',0.00000,1.00000,1083132,0.00000
'S/R10119','CA','Cost Adjustment',00502,'.026973','W1','','',0.00000,'EA',11.55000000,0.00000,'S/R10119',00/00/0000,'','','KM01',07/15/2019,08:22:15,1083538,1,'0',False,757231,'BROOKE',07/16/2019,08:22:15,'Adjustment to Event ID 1083393','',00/00/0000,'EA',0.00000,1.00000,1083393,0.00000
'S/R10119','PM','Pull Material',40035,'.097134','W1','F5A','',1.00000,'EA',1775.90000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083709,1,'0',False,757453,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.063753','W1','A7F2','',2.00000,'EA',4.00000000,2.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083711,1,'0',False,757455,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.063754','W1','ELECTRICAL R','',25.00000,'FT',0.85216000,25.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083713,1,'0',False,757456,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'FT',25.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.100120','W1','B1C','',1.00000,'EA',252.75000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083715,1,'0',False,757457,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.097390','W1','D4B','',1.00000,'EA',98.18000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083717,1,'0',False,757458,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.069552','W1','A9H3','',1.00000,'EA',31.58000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083719,1,'0',False,757459,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.069847','W1','A9A3','',2.00000,'EA',4.76000000,2.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083721,1,'0',False,757460,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.069847','W1','A9A3','',7.00000,'EA',4.76000000,7.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083721,2,'0',False,757460,'PAULS',07/16/2019,15:49:21,'','',00/00/0000,'EA',7.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40025,'.091048','W1','','',1.00000,'EA',49.83000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083762,1,'0',False,757449,'PAULS',07/16/2019,15:49:33,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40025,'.091048','W1','','',1.00000,'EA',48.20000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083762,2,'0',False,757449,'PAULS',07/16/2019,15:49:33,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40025,'.095534','W1','','',1.00000,'EA',15.33000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/16/2019,00:00:00,1083763,1,'0',False,765746,'PAULS',07/16/2019,15:49:34,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20020,'.025291','W1','','',-2.00000,'EA',8.99000000,-2.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084287,1,'3',False,757279,'PAULS',07/18/2019,15:53:23,'','',00/00/0000,'EA',-2.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20020,'.025291','W1','','',-8.00000,'EA',8.99000000,-8.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084288,1,'3',False,757279,'PAULS',07/18/2019,15:53:23,'','',00/00/0000,'EA',-8.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20025,'.061005','W1','','',-2.00000,'EA',6.06000000,-2.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084290,1,'3',False,757317,'PAULS',07/18/2019,15:53:24,'','',00/00/0000,'EA',-2.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20025,'.021113','W1','','',-2.00000,'EA',5.31000000,-2.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084292,1,'3',False,757316,'PAULS',07/18/2019,15:53:24,'','',00/00/0000,'EA',-2.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20025,'.023144','W1','','',-7.00000,'EA',3.78000000,-7.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084294,1,'3',False,757318,'PAULS',07/18/2019,15:53:25,'','',00/00/0000,'EA',-7.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20025,'.023144','W1','','',-1.00000,'EA',3.78000000,-1.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084295,1,'3',False,757318,'PAULS',07/18/2019,15:53:25,'','',00/00/0000,'EA',-1.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20025,'.090460','W1','','',-2.00000,'EA',12.38000000,-2.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084297,1,'3',False,757320,'PAULS',07/18/2019,15:53:26,'','',00/00/0000,'EA',-2.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20035,'.032367','W1','','',-1.00000,'EA',3.42000000,-1.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084299,1,'3',False,757349,'PAULS',07/18/2019,15:53:26,'','',00/00/0000,'EA',-1.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20025,'.090480','W1','','',-1.00000,'EA',17.00000000,-1.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084301,1,'3',False,757323,'PAULS',07/18/2019,15:53:27,'','',00/00/0000,'EA',-1.00000,1.00000,0,0.00000
'S/R10119','RM','Return Material',20025,'.090481','W1','','',-1.00000,'EA',53.20000000,-1.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084303,1,'3',False,757324,'PAULS',07/18/2019,15:53:27,'','',00/00/0000,'EA',-1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.063047','W1','','',4.00000,'EA',5.89000000,4.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084304,1,'0',False,765868,'PAULS',07/18/2019,15:53:28,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40035,'.063048','W1','','',1.00000,'EA',5.89000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/18/2019,00:00:00,1084336,1,'0',False,765869,'PAULS',07/18/2019,15:53:36,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40020,'.063055','W1','ELECTRICAL R','',75.00000,'FT',1.09560000,75.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084381,1,'0',False,757433,'PAULS',07/19/2019,15:23:19,'','',00/00/0000,'FT',75.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40020,'.058200','W1','A7D4','',2.00000,'EA',13.03840000,2.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084383,1,'0',False,757434,'PAULS',07/19/2019,15:23:19,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40020,'.058096','W1','A5A2','',1.00000,'EA',19.30000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084385,1,'0',False,757435,'PAULS',07/19/2019,15:23:19,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40020,'.091122','W1','A9A2','',1.00000,'EA',30.39000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084387,1,'0',False,757436,'PAULS',07/19/2019,15:23:19,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40020,'.027161','W1','A5H3','',1.00000,'EA',3.08000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084389,1,'0',False,757437,'PAULS',07/19/2019,15:23:19,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40020,'.014573','W1','A1F2','',1.00000,'EA',1.17000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084391,1,'0',False,757438,'PAULS',07/19/2019,15:23:19,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40020,'.028387','W1','A1G2','',2.00000,'EA',11.65000000,2.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084393,1,'0',False,757439,'PAULS',07/19/2019,15:23:19,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40030,'.034226','W1','A1G4','',2.00000,'EA',4.12000000,2.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084395,1,'0',False,757451,'PAULS',07/19/2019,15:23:21,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40060,'.098453','W1','A11C3','',1.00000,'EA',313.25000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084397,1,'0',False,757479,'PAULS',07/19/2019,15:23:21,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/R10119','PM','Pull Material',40060,'.104515','W1','','',1.00000,'EA',70.80000000,1.00000,'S/R10119',00/00/0000,'','','PS01',07/19/2019,00:00:00,1084399,1,'0',False,757480,'PAULS',07/19/2019,15:23:21,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
